open,high,low,close,volume
218.58,218.68,217.96,217.98,46004375
218,218.53,217.02,218.37,60761347
218.33,218.9,218.21,218.87,42850145
218.31,218.75,217.74,218.57,52238224
218.27,218.8,217.83,218.5,48628907
219.25,219.6,218.9,218.94,41981207
218.82,218.91,217.36,217.88,50310103
217.4,218.19,217.22,217.63,48803002
217.92,219.12,216.25,217.25,101652467
217.44,218.665,217.4,218.36,48419113
218.26,218.59,217.35,217.97,43366191
217.61,217.75,216.465,217.39,60856059
217.37,217.73,216.03,217.41,71631778
218.39,218.87,217.7,218.37,64073411
218.7,219.09,217.86,219.07,42651333
218.84,219.22,218.3,219.06,46328119
218.62,218.94,218.15,218.53,55321372
216.96,217.03,213.25,213.28,157882901
212.39,216.81,212.31,216.34,132808699
214.84,215.1499,212.5,213.23,136831489
213.29,214.7,212.5,213.14,102327918
212.96,215.73,212.75,215.29,96532206
213.48,213.69,212.57,213.34,91485198
214.13,214.88,213.03,213.39,60843866
214.41,214.59,213.38,213.43,46616233
214.24,216.03,213.44,215.79,93901438
217,217.53,216.71,217.16,63818373
216.71,216.88,215.88,215.98,52376047
215.02,215.23,214.01,214.21,64131917
214.05,215.68,213.62,215.55,58508961
215.83,216.82,214.71,216.68,66741256
216.41,216.87,214.04,214.6863,107494612
215.65,217.12,215.36,216.36,79393514
215.82,216.04,215.04,215.69,55837901
215.91,216.17,213.99,214.72,87084183
215.41,216.13,215.33,215.66,57366264
215.37,216.04,214.735,215.83,49001395
216.1,216.3,214.19,215.05,73330641
216.15,216.7,215.985,216.11,37967102
215.66,215.74,212.58,213.45,97351296
213.59,214.32,213.01,213.72,59594936
212.16,213.59,211.21,213.04,82701384
214.16,214.69,213.03,213.09,71665455
213.09,213.39,212.17,212.4,48268082
214.26,214.31,213.27,213.69,55643301
214.03,214.64,213.6,214.25,47063555
213.87,214.53,213.11,213.89,60502435
212.95,214.08,212.76,213.935,52419477
214.96,215.32,214.48,214.85,42779749
214.69,214.98,213.98,214.18,51704113
213.21,214.42,212.93,213.74,61693175
214.58,214.62,213.08,213.18,60252470
213.14,213.93,211.71,212.52,115001746
212.93,213.19,212.36,212.51,47327612
212.93,212.99,209.6,211,95507331
210.67,211.1,209.23,209.7,80583348
209.99,210.24,208.46,208.84,70957633
208.91,209.89,208.38,208.52,79845877
211.45,213.19,211.3,213.1,78745058
212.7,214.77,212.38,214.07,88031433
212.37,217.1,212.34,216.41,200214304
217.32,218.31,215.22,216.87,148171582
216.11,216.7,215.32,216.46,76987783
217.03,217.27,215.72,216.55,79223224
217.04,218.28,216.8,218.25,64734384
217.56,218.14,217.42,217.93,47942725
218.04,219.06,217.92,218.95,53201332
219.07,219.27,218.29,218.52,49246274
219.17,220.18,219,220.11,51958368
220.51,220.79,219.73,220.53,51662653
219.98,220.76,219.75,220.73,42625530
221.1,221.5489,221.01,221.54,24424740
221.17,221.6204,220.36,220.54,52244375
220.52,221.44,220.17,220.89,45895919
221.63,221.82,220.31,220.33,73658114
220.705,220.73,219.15,219.52,64081700
219.67,220.25,219.26,219.66,54564756
220.65,221.4,220.42,220.92,49535522
221.22,221.7441,220.662,221.69,43883404
221.52,224.67,221.38,224.57,82719158
