open,high,low,close,volume
141.88,143.56,141.55,143.22,2700035
143.12,143.92,142.38,143.4,2428837
143.3,143.57,141.85,142.13,3054547
142.84,143.26,142.1,142.62,3433435
142.15,142.7,139.09,139.52,5177482
139.69,140.91,138.26,139.14,4758103
140.87,142.84,140.54,141.94,6069617
141.99,142.4,140.38,141.42,3281071
141.47,142.06,139.7704,140.32,3510588
140.04,141.24,139.74,140.53,2221917
141.32,141.8,140.28,140.89,2556833
140.9,143.71,140.321,143.53,4162331
142.95,143.31,141.7,143.19,3688797
144.2,145.52,143.23,145.26,4735442
145.5,146.5,144.22,144.37,4176231
144.03,145.76,143.4,145.09,4680654
145.45,146.25,144.58,145.8,2854773
146.45,147.7,142.1,142.39,6394650
142.545,143.8,140.76,142.66,5545233
142.14,142.89,141.26,141.83,2752976
142.28,142.8,141.58,142.01,2879997
140.83,144.39,140,144.08,4046926
144.1,146.11,143.92,145.17,3744299
145.5,147.18,144.9089,146.46,3049517
146.81,148.29,146.53,148.05,3782038
148,148.225,147.33,147.82,3133488
146.77,148.005,145.74,146.91,3626318
146.84,147.09,144.89,145.49,3221719
146.18,146.25,143.26,143.62,3880151
144,144.14,143.01,143.74,2475615
143.79,143.89,142.71,143.1,2550969
143.04,144.65,141.21,143.85,4781345
144.28,144.54,141.98,144.37,3481671
144.85,145.74,143.55,143.83,3528320
144.25,144.55,142.76,142.91,2978579
144.43,147.32,144.43,147.2849,10676575
147.34,147.4,140,143.36,17324198
143.37,144,138.66,139.76,10559070
140.31,141.8,139.27,141.18,6328281
141.39,143.03,140.9028,142.88,5353613
143.6,144.5,143.4,143.84,4078198
147.46,153.52,146.22,152.16,17863904
151.53,152.15,148.9,150.17,8083360
150.6,153.49,149.3,153.08,5794156
152.71,152.97,150.94,152.21,4907857
151.91,157.7,151.61,155.35,7697567
155.76,156.5,154.61,156.46,4210330
156.29,156.54,154.88,155.59,3235059
155.59,157.9,154.55,157.26,4148288
158.55,158.59,155.9,156.59,4373803
156.73,157.64,155.3,156.38,3879100
156.1,157.85,155.97,157.46,3283473
157.84,161.1,156.56,160.28,5627973
160.17,160.52,157.55,158.52,4552496
159.01,160.84,158.51,160.82,3069795
160.25,161.78,159.76,160.01,3551741
160.5,161.18,159.33,159.41,2565078
158.09,158.78,153,153.19,6194424
153.61,156.89,153.24,155.69,4657333
156.15,158.05,155.91,157.03,3308307
157.86,158.6,156.43,157.15,3059202
157.75,158.31,156.8,157.96,2576480
158.35,158.48,157.17,157.75,2469014
160.99,164.1,160.55,163.05,7199497
162.84,163.05,161.12,162.43,4061237
163.66,164.75,162.71,163.23,3977526
163.61,164,160.74,163.07,4139038
163.52,163.9316,161.7,162.97,3185946
163.42,165.36,162.8,165.18,3397852
165.49,165.5,163.43,165.05,2847595
164.93,166.82,164.51,165.17,3512616
165.6,166.4,164.4086,165.61,2669076
166.12,166.87,164.84,165.88,3020499
166.27,166.27,154.5,158.05,8505676
155.3,155.53,148.31,151.417,11810478
154.33,155.68,150.13,152.72,6680737
154.35,155.615,150.28,152.2,5447939
149.42,152.56,147.3,151.75,5784461
151.45,153.53,150.39,152.38,5377149
154.29,155.58,152.41,153.36,4327293
153.68,154.5,151.4,152.05,3744719
152.5,155.38,152.26,155.03,4405980
155.13,155.2,153.7,154.9,3043382
155.01,158.19,153.76,158.02,5036514
158.78,159.97,156.56,157.51,5069759
156.62,156.9775,150.7197,151.02,5964542
151.64,154.2,150.12,153.4,4643347
152.54,152.82,148,150.04,5855090
149.73,150.71,148.42,149.41,4202064
149.8,150.45,145.8,146.16,3054061
146.75,148.26,145.58,147.61,3539262
146.2,147.27,144.25,146.26,4148298
146.65,150.75,146.65,150.17,4593914
150.34,153.23,149.65,152.7,4289317
152.37,155.23,151.55,154.35,3940245
155.77,158.8,155.77,158.75,6397031
158.51,160.13,156.98,158.16,5067472
159.3,161.35,157.97,161.13,4482240
162.91,163.55,160.0201,161.7,10231577
176.12,185,174.24,183.62,33869234
182.97,187.17,181.75,183.79,14733342
183.84,185.92,182.7,183.6,6291989
183.01,191.5,182.71,188.54,7516304
188.685,190.25,187.01,187.91,6871602
187.79,188.66,185.81,186.95,4442189
187.7,189.7043,187.51,189.09,3643382
189.89,190,179.38,182.66,9027299
182,185.03,181.18,184.03,5136679
184.26,184.9738,180.65,181.66,3598141
182.27,184.62,181.43,182.03,3354357
182.22,182.57,177.8149,180.7039,4768188
180.71,181.2248,178.02,179.23,3848171
179.34,181,178.5,180.24,3733949
181,182.27,179.1,181.32,3686972
181.37,181.91,177.45,178.31,4029943
171.43,175.96,170.01,175.75,7530499
174.12,174.45,167.6,169.14,8017087
169.86,172.58,169,171.4,3976686
169.92,172.45,168.8,170.98,6087045
171.5,171.88,168.25,168.48,4535652
167.5,170.5,166.25,169.99,5206956
169.58,170.58,165.72,166.08,4285202
165.95,169.97,165.8,166.53,6115558
166.91,168.99,164.23,166.68,5251956
167.76,169.93,167.04,169.35,3872518
168.35,169.64,166.7,169.06,3651818
169.86,171.2363,166.15,168.13,4397374
168.58,168.75,165.5,165.95,3371649
166.43,168.67,165.6,167.09,2741695
164.99,169.68,164.73,168.83,3775858
169.5,174.85,169.37,174.7,6615676
175.45,176.24,173.86,174.72,4825036
175.55,176.48,173.92,174.62,2942766
173.4,175.88,172.44,174.52,3764123
175.33,179.46,173.73,179.2477,6619968
178.89,180.35,177.1,179,4743051
178.45,180.39,176.25,176.41,3479363
178.1,182.47,178.03,181.76,4748739
182.43,185.33,180.6435,185.16,5268181
184.07,184.4995,182.55,183.62,3335591
183.25,185.2882,182.07,182.6,2864123
182.61,184.93,181.43,182.16,4208084
183.61,185.45,182.73,184.58,4181508
184.98,186.23,184.17,185.64,3850356
186.1,186.5,183.2,185.47,3330875
185.82,189.95,184.51,188.75,5819164
188.4,189.85,186.39,187.29,3550927
186.47,186.55,177.7,178.56,7206448
180.7,180.95,176.55,179.37,4582724
181.01,183.34,180.7,182.01,3953298
181.25,181.95,179.36,180.69,3142746
180.73,182.9,180.65,181.23,3143367
182.11,182.8,176.58,176.97,5909813
177.65,179.7,177.55,179.19,2984210
181.41,186.7,181.25,184.42,7629748
185.67,194.49,184.49,194.42,16201541
194.3,198.92,192.05,197.99,12902775
199.03,199.39,196.56,196.87,5716793
197.85,198.3,192.1,195.07,5101248
195.57,196.2199,193.81,194.91,4415850
196.75,198.62,194.71,195.78,6545794
199.7,200.8199,197.1866,199.49,9927488
201.97,202.83,197.86,202.59,15007527
200.11,204.38,197.77,199.46,19401077
199.82,200.01,194.25,195.54,9265969
193.01,195.25,191.16,195.1,5549365
195.85,196.38,193.77,194.056,4539365
194.17,194.8999,191.0346,192.47,5408928
192.75,196.735,191.4,196.05,5796323
195.42,197.055,193.01,193.77,4120234
194.66,197.61,194.08,195.21,4140148
197.2,200.65,196.22,199.52,6527285
199.62,201.099,197.0721,198.31,4222673
198.21,198.59,195.218,196.43,4197624
197.24,199.199,196,197.99,4004807
197.45,199.44,197.0901,199.35,2813960
199.8,200.55,197.99,200.01,2822860
200,202.48,198.09,200.13,4439285
200,200.61,194.8,195.809,5103026
195.93,197.09,194.74,196.42,3266228
194.46,194.49,190.81,193.89,4052164
191.52,192.59,189.5,191.93,5262989
191.12,196.05,191.021,195.09,3286703
193.64,195.88,193,195.69,2536978
194.54,195.42,191.53,192.1,2971534
194.33,197.7,193.75,195.52,4258680
195.74,195.95,192.65,193.2,2789916
193.3,194.32,191.9,194.1,2414506
195.04,197.52,194.971,196.23,3324435
196.58,196.75,193.63,196.32,3848691
196.65,196.9,195.33,195.72,1496330
195.56,195.85,194,195.05,2219891
195.34,199.68,194.01,199.22,5375876
198.91,199.029,184.32,188.13,10943501
190.31,190.86,186.68,187.53,4639959
186.99,189.8,185,186.83,4645479
189.37,189.72,178.38,184.04,6664650
183.6,188.14,181.19,184.23,4013395
183.38,186.4844,182.88,185.31,3851456
185.71,187.34,183.22,185.2,3600251
186.5,189.42,186.3,188.53,3905214
187.99,189.42,185.91,186.21,3687244
186.01,187.85,184.8183,185.73,3207937
186.1,188.69,185.41,187.87,3175095
187.98,192.64,187.2,189.62,5251499
189,191.43,188.01,190.07,4785961
191.2,191.65,188.9,190.41,3861230
190.18,190.2981,185.75,187.03,4456896
187.94,189.11,185.26,188.82,2993487
189.44,190.95,187.58,188.62,2685318
188.33,190.95,186.8,189.95,2923085
189.78,189.8,186.4,187.76,2288349
187.97,188.1,185.22,186.23,2985217
187.18,194.49,186.85,192.71,8353359
192.51,193.95,191.22,192.06,3997320
195.92,201.65,195.42,201.09,8644684
202.05,206.21,201.5,205.05,6757139
206.11,207.05,204.0006,205.63,4556322
207.25,210.02,205.59,209.81,5372100
210.02,212.5,208.44,212.04,3956428
212.23,212.98,208.59,209.31,4129979
208.04,213.64,206.91,212.52,3913333
214.29,217.75,213.35,217.24,5417190
217.18,222.55,216,221.23,6184044
224.24,226.07,217.2,221.5,7361909
221,221.15,216.32,217.49,5834146
220.21,220.58,216.55,220.33,4796467
222.75,223.49,218.5,220.449,7033095
222,227.785,221.2,227.58,10235544
255.05,257.71,248,250.28,20145820
250.88,261.71,249.311,261.31,13412191
262.96,272.3,260.23,269.69,12189390
271.485,274.6,268.76,274.56,8564070
274.05,286.81,273.92,284.58,13268470
277,282.73,272.7,278.8,9227976
281.94,282.289,269.58,270.45,8613887
266.41,271.95,263.38,265.07,6691876
262.92,270.62,262.71,267.39,6922374
262,267.899,250.03,254.27,8815906
247.7,266.7,245,265.75,9141526
266.45,272.45,264.325,264.619,6326803
267.08,267.62,250,250.1,6647142
253.6,255.7999,236.11,249.28,13466991
252.46,259.15,249,257.96,6427392
256.86,261.41,254.7,258.3,5077997
260.34,269.88,260.33,266,7943174
270.03,280.5,267.63,280.31,8138495
278.85,281.96,275.69,278.52,6256324
277.74,285.812,276.25,278.54,5695590
282,286.64,280.01,280.91,6685154
283.9,284.5,274.45,278.14,6353513
281,286,277.81,285.93,5550673
288.75,295.6475,287.01,294.2,7786666
294.77,297.36,290.59,290.59,6787725
293.1,295.75,290.78,291.4,5544048
292.75,295.25,283.83,290.24,8738411
284.65,301.18,283.23,301.03,10143551
302.8,316.91,297.6,315,14187061
319.88,325.79,316.5,325.22,14580740
320,323.74,314.55,321.15,13264674
322.2,322.9176,314.13,316.99,8746416
321.11,331.44,320.23,331.4099,10903491
333.72,333.98,318.6,321.3,14515516
323.81,325.8409,313.278,315.87,9907499
318.16,323.88,317.7,321.549,7902331
323.17,323.4,318.14,321.11,3871792
321.42,324.11,318.37,318.45,4890724
315.8,317,307.34,313.48,6642500
313.31,319.5,312.8,317.5,4318120
316.35,319.4,314.511,316.43,3453103
312.99,314.12,305.66,306.63,5575022
307.55,310.73,300.36,300.94,6467855
309.36,321.03,302,320.42,8409217
322.59,322.9,297,300.76,8601331
298.39,298.8,281.61,285.82,14454321
287.15,295.19,275.9,294.89,14359699
291.94,292.87,275.05,280.22,9982209
285.45,291.25,278.01,283.78,9768372
274.48,290.31,271.2239,288.91,9336833
293.36,299.16,289.11,293.96,8198737
289.1,298.85,285.65,288.76,8310615
291.77,299.55,289.12,289.93,7310698
297.13,298.95,291.69,298.05,8285655
302.8847,311.64,301.82,303.68,11453107
309.7187,311.13,306.75,309.26,7522754
317.1,317.49,308.23,311.64,9186881
315.92,316.1,304,307.61,12080268
329.57,338.62,323.77,336.11,24312814
336.28,338.82,331.1,334.53,8700697
332.88,335.31,326.77,332.69,6513218
332.22,336.51,326,327.77,7155565
329.1499,331.22,317.08,318.67,6888173
319.2168,328.76,288.94,307.02,10846888
306.37,309.98,292.615,305.73,11593825
